fold,row_index,date,actual,predicted,prob_up,next_day_return,signal,position_change,transaction_cost,strategy_return,equity_curve,buy_hold_curve,benchmark_return,drawdown
22,536,2024-03-04,0,1,0.6607710579569073,-0.00220029050703785,1,0.0,0.0,-0.00220029050703785,0.9128757894309243,1.3404987111384294,-0.00220029050703785,-0.08712421056907571
22,537,2024-03-05,1,1,0.8577704635611546,0.005266971542034149,1,0.0,0.0,0.005266971542034149,0.9176838802352689,1.347559079702129,0.005266971542034149,-0.08231611976473108
22,538,2024-03-06,1,1,0.5784337771409019,0.0008676673462120199,1,0.0,0.0,0.0008676673462120199,0.9184801245722942,1.3487283127126781,0.0008676673462120199,-0.08151987542770578
22,539,2024-03-07,0,1,0.5834577732863521,-0.007153178801771132,1,0.0,0.0,-0.007153178801771132,0.9119100720153556,1.3390806179368333,-0.007153178801771132,-0.08808992798464443
22,540,2024-03-11,1,1,0.8570488347647703,0.0001365188668460693,1,0.0,0.0,0.0001365188668460693,0.9120345649450526,1.3392634277054096,0.0001365188668460693,-0.08796543505494736
22,541,2024-03-12,0,1,0.7628044408450769,-0.015132725270416536,1,0.0,0.0,-0.015132725270416536,0.8982329964366152,1.3189967221892274,-0.015132725270416536,-0.10176700356338475
22,542,2024-03-13,1,1,0.9991731771950964,0.006771215952804832,1,0.0,0.0,0.006771215952804832,0.9043151260314225,1.3279279338362124,0.006771215952804832,-0.0956848739685775
22,543,2024-03-14,0,0,0.4106067129580659,-0.005567468627318717,0,1.0,0.001,-0.001,0.9034108109053911,1.3205347367252391,-0.005567468627318717,-0.0965891890946089
22,544,2024-03-15,1,1,0.9239507935763313,0.0014688778023679294,1,1.0,0.001,0.0004688778023679294,0.903834400181044,1.3224744408872706,0.0014688778023679294,-0.096165599818956
22,545,2024-03-18,0,1,0.8101468964077495,-0.010802196640288697,1,0.0,0.0,-0.010802196640288697,0.894071003260031,1.3081888119250504,-0.010802196640288697,-0.10592899673996903
22,546,2024-03-19,1,1,0.9856945834642687,0.0009923428906801757,1,0.0,0.0,0.0009923428906801757,0.8949582282638794,1.3094869837922316,0.0009923428906801757,-0.10504177173612061
22,547,2024-03-20,1,1,0.7886487316137772,0.0079146856998078,1,0.0,0.0,0.0079146856998078,0.9020415413550449,1.3198511616969364,0.0079146856998078,-0.09795845864495512
22,548,2024-03-21,1,1,0.8640092157694925,0.0038524885010076115,1,0.0,0.0,0.0038524885010076115,0.9055166460205464,1.3249358731204153,0.0038524885010076115,-0.09448335397945362
22,549,2024-03-22,0,1,0.5689573888783048,-0.00416580634029895,1,0.0,0.0,-0.00416580634029895,0.9017444390353078,1.3194164468596807,-0.00416580634029895,-0.09825556096469223
22,550,2024-03-26,1,1,0.6435053148031764,0.005405716783151604,1,0.0,0.0,0.005405716783151604,0.9066190140835145,1.3265488384904365,0.005405716783151604,-0.09338098591648547
22,551,2024-03-27,1,0,0.4299233606090305,0.009187001078543977,0,1.0,0.001,-0.001,0.905712395069431,1.3387358441003894,0.009187001078543977,-0.09428760493056898
22,552,2024-03-28,1,0,0.2039655648185452,0.006050979178091831,0,0.0,0.0,0.0,0.905712395069431,1.346836506818006,0.006050979178091831,-0.09428760493056898
22,553,2024-04-01,0,0,0.4849760050482957,-0.0003872860275131451,0,0.0,0.0,-0.0,0.905712395069431,1.3463148958575708,-0.0003872860275131451,-0.09428760493056898
22,554,2024-04-02,0,0,0.332687222068086,-0.0008306302403686683,0,0.0,0.0,-0.0,0.905712395069431,1.3451966059920126,-0.0008306302403686683,-0.09428760493056898
23,555,2024-04-03,1,0,0.4814389996191023,0.003565912488363576,0,0.0,0.0,0.0,0.905712395069431,1.3499934593686238,0.003565912488363576,-0.09428760493056898
23,556,2024-04-04,0,1,0.8780258012405399,-4.224679746289706e-05,1,1.0,0.001,-0.001042246797462897,0.9047684192262474,1.3499364264683695,-4.224679746289706e-05,-0.0952315807737526
23,557,2024-04-05,1,1,0.8144182615834774,0.006778164752814453,1,0.0,0.0,0.006778164752814453,0.9109010886349064,1.3590865179727978,0.006778164752814453,-0.08909891136509362
23,558,2024-04-08,0,0,0.4357251790508674,-0.0010390218270411866,0,1.0,0.001,-0.001,0.9099901875462715,1.3576743974157865,-0.0010390218270411866,-0.09000981245372852
23,559,2024-04-09,1,1,0.861668058632343,0.0049044741142307835,1,1.0,0.001,0.0039044741142307835,0.91354322067775,1.3643330763534662,0.0049044741142307835,-0.08645677932225004
23,560,2024-04-10,0,1,0.5838022547548475,-0.010301592814249916,1,0.0,0.0,-0.010301592814249916,0.9041322704001094,1.35027827253786,-0.010301592814249916,-0.09586772959989065
23,561,2024-04-12,0,1,0.9544483346628456,-0.010963897188301042,1,0.0,0.0,-0.010963897188301042,0.8942194571428174,1.3354739603821582,-0.010963897188301042,-0.10578054285718264
23,562,2024-04-15,0,1,0.909531774049577,-0.005594325260972033,1,0.0,0.0,-0.005594325260972033,0.8892169026448706,1.3280028846702219,-0.005594325260972033,-0.11078309735512937
23,563,2024-04-16,0,1,0.948776508307515,-0.0068652458503182245,1,0.0,0.0,-0.0068652458503182245,0.8831122099939551,1.318885818377029,-0.0068652458503182245,-0.11688779000604488
23,564,2024-04-18,1,1,0.9955050829232264,0.0068717686886063944,1,0.0,0.0,0.0068717686886063944,0.8891807528271176,1.3279488966475992,0.0068717686886063944,-0.11081924717288238
23,565,2024-04-19,1,1,0.9645532743483064,0.008551965982977361,1,0.0,0.0,0.008551965982977361,0.8967849963780133,1.3393054704388618,0.008551965982977361,-0.10321500362198666
23,566,2024-04-22,1,1,0.9209992889998868,0.0014147135985376202,1,0.0,0.0,0.0014147135985376202,0.8980536903073538,1.3412002041004876,0.0014147135985376202,-0.10194630969264618
23,567,2024-04-23,1,1,0.9174676956655552,0.0015379287654238016,1,0.0,0.0,0.0015379287654238016,0.8994348329105725,1.343262874474566,0.0015379287654238016,-0.10056516708942753
23,568,2024-04-24,1,1,0.9576613961884242,0.0074969296067168845,1,0.0,0.0,0.0074969296067168845,0.9061778325387322,1.353333221687818,0.0074969296067168845,-0.09382216746126781
23,569,2024-04-25,0,1,0.888948498058329,-0.006663626980883297,1,0.0,0.0,-0.006663626980883297,0.9001394014843488,1.3443151139176532,-0.006663626980883297,-0.09986059851565121
23,570,2024-04-26,1,1,0.9928134434197492,0.00996662256880243,1,0.0,0.0,0.00996662256880243,0.909110751158251,1.3577133952716072,0.00996662256880243,-0.09088924884174898
23,571,2024-04-29,0,1,0.989845603318524,-0.00170251731563964,1,0.0,0.0,-0.00170251731563964,0.9075629743625699,1.3554018647064814,-0.00170251731563964,-0.09243702563743006
23,572,2024-04-30,1,1,0.8550619365468374,0.0019177127972140884,1,0.0,0.0,0.0019177127972140884,0.9093034194927827,1.3580011362077968,0.0019177127972140884,-0.0906965805072173
23,573,2024-05-02,0,0,0.3217416822266647,-0.007609859296553445,0,1.0,0.001,-0.001,0.9083941160732899,1.3476669386366957,-0.007609859296553445,-0.0916058839267101
24,574,2024-05-03,0,1,0.962843623100867,-0.0014749338156797576,1,1.0,0.001,-0.0024749338156797576,0.9061459007574556,1.345679219096627,-0.0014749338156797576,-0.0938540992425444
24,575,2024-05-06,0,1,0.8302393432087718,-0.006246985595782073,1,0.0,0.0,-0.006246985595782073,0.9004852203677468,1.337272780398387,-0.006246985595782073,-0.09951477963225319
24,576,2024-05-07,0,1,0.995196500249106,0.0,1,0.0,0.0,0.0,0.9004852203677468,1.337272780398387,0.0,-0.09951477963225319
24,577,2024-05-08,0,1,0.972117578251628,-0.01546911781190452,1,0.0,0.0,-0.01546911781190452,0.8865555084059993,1.3165863502117512,-0.01546911781190452,-0.11344449159400072
24,578,2024-05-09,1,1,0.9997656464642116,0.0044494691449390444,1,0.0,0.0,0.0044494691449390444,0.8905002097859275,1.3224444605536663,0.0044494691449390444,-0.10949979021407252
24,579,2024-05-10,1,1,0.9962372634850571,0.0022149680905385605,1,0.0,0.0,0.0022149680905385605,0.8924726393352213,1.325373632835302,0.0022149680905385605,-0.10752736066477875
24,580,2024-05-13,1,1,0.998914794322401,0.005148324587705533,1,0.0,0.0,0.005148324587705533,0.8970673781681652,1.3321970864971246,0.005148324587705533,-0.10293262183183483
24,581,2024-05-14,0,1,0.9984897002956497,-0.0007786004689536163,1,0.0,0.0,-0.0007786004689536163,0.8963689210868404,1.3311598372208393,-0.0007786004689536163,-0.10363107891315959
24,582,2024-05-15,1,1,0.9986342964327312,0.009157377676264788,1,0.0,0.0,0.009157377676264788,0.9045773098344986,1.3433497705977457,0.009157377676264788,-0.09542269016550142
24,583,2024-05-16,1,1,0.9972542022051696,0.0027785403439750667,1,0.0,0.0,0.0027785403439750667,0.9070907143841181,1.3470823221314212,0.0027785403439750667,-0.09290928561588185
24,584,2024-05-17,1,1,0.9903425638448206,0.002802051667603722,1,0.0,0.0,0.002802051667603722,0.909632429433026,1.350856916398549,0.002802051667603722,-0.09036757056697398
24,585,2024-05-21,1,1,0.9602197142218674,0.0030516154749500313,1,0.0,0.0,0.0030516154749500313,0.9124082778312003,1.3549792122690743,0.0030516154749500313,-0.08759172216879973
24,586,2024-05-22,1,1,0.9902063399405256,0.01636661960848307,1,0.0,0.0,0.01636661960848307,0.9273413170420947,1.3771556416136843,0.01636661960848307,-0.07265868295790534
24,587,2024-05-23,0,1,0.8845727450616404,-0.0004593757337192361,1,0.0,0.0,-0.0004593757337192361,0.9269153189441702,1.3765230097303724,-0.0004593757337192361,-0.07308468105582977
24,588,2024-05-24,0,1,0.906624738858404,-0.0010737589261899938,1,0.0,0.0,-0.0010737589261899938,0.9259200353466317,1.3750449558615685,-0.0010737589261899938,-0.0740799646533683
24,589,2024-05-27,0,1,0.9909574081157764,-0.0019317094176221072,1,0.0,0.0,-0.0019317094176221072,0.9241314268943877,1.3723887685706768,-0.0019317094176221072,-0.07586857310561235
24,590,2024-05-28,0,1,0.9905404324047562,-0.008015115627261094,1,0.0,0.0,-0.008015115627261094,0.9167244066530433,1.3613889139050284,-0.008015115627261094,-0.08327559334695667
24,591,2024-05-29,0,1,0.9939061056608874,-0.009515599658179275,1,0.0,0.0,-0.009515599658179275,0.908001224202451,1.3484344820212246,-0.009515599658179275,-0.091998775797549
24,592,2024-05-30,1,1,0.9997493299474896,0.0018697799732139142,1,0.0,0.0,0.0018697799732139142,0.9096989867071185,1.350955757810899,0.0018697799732139142,-0.09030101329288154
24,593,2024-05-31,1,1,0.9987519910113338,0.03254231769535276,1,0.0,0.0,0.03254231769535276,0.939302700139682,1.3949189892739473,0.03254231769535276,-0.06069729986031802
25,594,2024-06-03,0,1,0.8755771553226394,-0.05929359941641077,1,0.0,0.0,-0.05929359941641077,0.8836080621068467,1.3122092215055934,-0.05929359941641077,-0.11639193789315327
25,595,2024-06-04,1,1,0.9999993222130016,0.033624236760035675,1,0.0,0.0,0.033624236760035675,0.9133187087902036,1.3563312550481996,0.033624236760035675,-0.0866812912097964
25,596,2024-06-05,1,1,0.9775219787419206,0.008888049244237806,1,0.0,0.0,0.008888049244237806,0.9214363304496146,1.3683863940345669,0.008888049244237806,-0.0785636695503854
25,597,2024-06-06,1,1,0.9478454444373936,0.020539931466807104,1,0.0,0.0,0.020539931466807104,0.940362569528076,1.396492956788148,0.020539931466807104,-0.05963743047192405
25,598,2024-06-07,0,0,0.3562711884537434,-0.0013289382574128705,0,1.0,0.001,-0.001,0.9394222069585478,1.3946371038716647,-0.0013289382574128705,-0.060577793041452166
25,599,2024-06-10,1,1,0.7914918160835557,0.0002429314342191624,1,1.0,0.001,-0.0007570685657808376,0.9387109999356631,1.3949759050635235,0.0002429314342191624,-0.06128900006433691
25,600,2024-06-11,1,1,0.8642609640897546,0.002497312914139238,1,0.0,0.0,0.002497312914139238,0.941055255038447,1.3984595964061517,0.002497312914139238,-0.058944744961553
25,601,2024-06-12,1,1,0.6727778626405233,0.0032564994745150067,1,0.0,0.0,0.0032564994745150067,0.9441198009819692,1.4030136793469787,0.0032564994745150067,-0.05588019901803076
25,602,2024-06-13,1,0,0.3932883663452967,0.0028505279152657437,0,1.0,0.001,-0.001,0.9431756811809873,1.407013009005457,0.0028505279152657437,-0.05682431881901273
25,603,2024-06-14,1,1,0.67573039627177,0.003933450786960613,1,1.0,0.001,0.0029334507869606128,0.9459424406251898,1.4125474254329933,0.003933450786960613,-0.05405755937481016
25,604,2024-06-18,0,1,0.8815084586182949,-0.0017786131162043084,1,0.0,0.0,-0.0017786131162043084,0.9442599749931195,1.4100350500548575,-0.0017786131162043084,-0.05574002500688047
25,605,2024-06-19,1,0,0.420513401624002,0.0021687361796223215,0,1.0,0.001,-0.001,0.9433157150181264,1.413093044082447,0.0021687361796223215,-0.05668428498187361
25,606,2024-06-20,0,1,0.5680600746100994,-0.00279629951309035,1,1.0,0.001,-0.00379629951309035,0.9397346060285126,1.4091416126913279,-0.00279629951309035,-0.060265393971487446
25,607,2024-06-21,1,1,0.8452013984451309,0.00156375661610908,1,0.0,0.0,0.00156375661610908,0.9412041222360763,1.4113451672112085,0.00156375661610908,-0.0587958777639237
25,608,2024-06-24,1,1,0.6244660830217776,0.007793879853915442,1,0.0,0.0,0.007793879853915442,0.9485397540827942,1.422345021876857,0.007793879853915442,-0.05146024591720577
25,609,2024-06-25,1,1,0.5261740461750972,0.006218040121837909,1,0.0,0.0,0.006218040121837909,0.9544378123308394,1.4311892202899836,0.006218040121837909,-0.04556218766916065
25,610,2024-06-26,1,0,0.3453732027145479,0.007361040898544724,0,1.0,0.001,-0.001,0.9534833745185085,1.4417242626740945,0.007361040898544724,-0.04651662548149149
25,611,2024-06-27,0,0,0.1235415924141997,-0.0014099020825968367,0,0.0,0.0,-0.0,0.9534833745185085,1.43969157263362,-0.0014099020825968367,-0.04651662548149149
25,612,2024-06-28,1,0,0.1659247494998166,0.005470484349075377,0,0.0,0.0,0.0,0.9534833745185085,1.447567382849208,0.005470484349075377,-0.04651662548149149
25,613,2024-07-01,0,0,0.0715539555667008,-0.0007497161563467802,0,0.0,0.0,-0.0,0.9534833745185085,1.4464821181948853,-0.0007497161563467802,-0.04651662548149149
25,614,2024-07-02,1,0,0.3310346060636202,0.006742306607722792,0,0.0,0.0,0.0,0.9534833745185085,1.4562347441383434,0.006742306607722792,-0.04651662548149149
26,615,2024-07-03,1,0,0.1140677579609643,0.0006444070008029268,0,0.0,0.0,0.0,0.9534833745185085,1.4571731520022786,0.0006444070008029268,-0.04651662548149149
26,616,2024-07-04,1,0,0.0916191659440633,0.0008928929498506211,0,0.0,0.0,0.0,0.9534833745185085,1.458474251636413,0.0008928929498506211,-0.04651662548149149
26,617,2024-07-05,0,0,0.0340570127061516,-0.00013562113637344275,0,0.0,0.0,-0.0,0.9534833745185085,1.4582764517010347,-0.00013562113637344275,-0.04651662548149149
26,618,2024-07-08,1,0,0.0452958349545821,0.004631820986013446,0,0.0,0.0,0.0,0.9534833745185085,1.4650309271734328,0.004631820986013446,-0.04651662548149149
26,619,2024-07-09,0,0,0.0321202761341766,-0.004450911197766749,0,0.0,0.0,-0.0,0.9534833745185085,1.458510204614602,-0.004450911197766749,-0.04651662548149149
26,620,2024-07-10,0,0,0.1836207805865918,-0.0003494426502141934,0,0.0,0.0,-0.0,0.9534833745185085,1.458000538943337,-0.0003494426502141934,-0.04651662548149149
26,621,2024-07-11,1,0,0.23434530808384,0.007657573644356042,0,0.0,0.0,0.0,0.9534833745185085,1.4691652854438064,0.007657573644356042,-0.04651662548149149
26,622,2024-07-12,1,0,0.0382865282410874,0.003450669707641296,0,0.0,0.0,0.0,0.9534833745185085,1.4742348895898056,0.003450669707641296,-0.04651662548149149
26,623,2024-07-15,1,0,0.0799382090972259,0.0010697158254551198,0,0.0,0.0,0.0,0.9534833745185085,1.475811901981638,0.0010697158254551198,-0.04651662548149149
26,624,2024-07-16,1,0,0.102951082230906,0.007632129743428306,0,0.0,0.0,0.0,0.9534833745185085,1.4870754898944576,0.007632129743428306,-0.04651662548149149
26,625,2024-07-18,0,0,0.0556585544534376,-0.010884676251089243,0,0.0,0.0,-0.0,0.9534833745185085,1.4708891546260265,-0.010884676251089243,-0.04651662548149149
26,626,2024-07-19,0,1,0.6225541870405548,-0.0008825762723847497,1,1.0,0.001,-0.0018825762723847497,0.9516883693415267,1.4695909827588456,-0.0008825762723847497,-0.048311630658473326
26,627,2024-07-22,0,0,0.1713687098826453,-0.0012321559717249908,0,1.0,0.001,-0.001,0.9507366809721851,1.467780217453446,-0.0012321559717249908,-0.04926331902781489
26,628,2024-07-23,0,1,0.5701223986754669,-0.002677831825905974,1,1.0,0.001,-0.003677831825905974,0.9472400313488494,1.4638497488737139,-0.002677831825905974,-0.052759968651150624
26,629,2024-07-24,0,1,0.5343093243667398,-0.0003031269840456652,1,0.0,0.0,-0.0003031269840456652,0.9469528973349792,1.4634060165142417,-0.0003031269840456652,-0.05304710266502077
26,630,2024-07-25,1,0,0.2434496853433858,0.01756732976027453,0,1.0,0.001,-0.001,0.9460059444376443,1.489114152579517,0.01756732976027453,-0.0539940555623557
26,631,2024-07-26,1,0,0.0809815337295198,5.03324972633834e-05,0,0.0,0.0,0.0,0.9460059444376443,1.4891891034135267,5.03324972633834e-05,-0.0539940555623557
26,632,2024-07-29,1,1,0.5212779827005094,0.0008536433743000504,1,1.0,0.001,-0.00014635662569994958,0.9458674901997243,1.4904603398247356,0.0008536433743000504,-0.05413250980027573
26,633,2024-07-30,1,0,0.3506185989357098,0.00377553501085659,0,1.0,0.001,-0.001,0.9449216227095245,1.496087625020037,0.00377553501085659,-0.05507837729047549
26,634,2024-07-31,1,0,0.1308172883979029,0.0023946791656728195,0,0.0,0.0,0.0,0.9449216227095245,1.4996702748856934,0.0023946791656728195,-0.05507837729047549
26,635,2024-08-01,0,0,0.2701493713810548,-0.011722935491954689,0,0.0,0.0,-0.0,0.9449216227095245,1.4820897369940065,-0.011722935491954689,-0.05507837729047549
26,636,2024-08-02,0,1,0.5373396163143828,-0.02678645789462286,1,1.0,0.001,-0.027786457894622862,0.9186655978263876,1.4423898026579638,-0.02678645789462286,-0.08133440217361243
27,637,2024-08-05,0,0,0.296140873507559,-0.0026209626510589334,0,1.0,0.001,-0.001,0.9177469322285612,1.438609352856929,-0.0026209626510589334,-0.08225306777143881
27,638,2024-08-06,1,1,0.7015536933682204,0.012710162480444431,1,1.0,0.001,0.01171016248044443,0.9284938979208872,1.4568943114776276,0.012710162480444431,-0.07150610207911279
27,639,2024-08-07,0,1,0.8354216221270667,-0.007428747813561065,1,0.0,0.0,-0.007428747813561065,0.9215963509068026,1.4460714110466486,-0.007428747813561065,-0.07840364909319741
27,640,2024-08-08,1,1,0.9707648750222956,0.010386864037815746,1,0.0,0.0,0.010386864037815746,0.9311688469014187,1.4610915581821624,0.010386864037815746,-0.06883115309858134
27,641,2024-08-09,0,1,0.9820403303874254,-0.0008412844977941925,1,0.0,0.0,-0.0008412844977941925,0.9303854689856916,1.4598623645044058,-0.0008412844977941925,-0.06961453101430837
27,642,2024-08-12,0,1,0.98048013430917,-0.008543146999630324,1,0.0,0.0,-0.008543146999630324,0.9224370491578269,1.4473905457252167,-0.008543146999630324,-0.07756295084217313
27,643,2024-08-13,1,1,0.9786681372978696,0.00019677699987563635,1,0.0,0.0,0.00019677699987563635,0.9226185635529343,1.4476753588944529,0.00019677699987563635,-0.07738143644706574
27,644,2024-08-14,1,1,0.984690429845036,0.016459762490292462,1,0.0,0.0,0.016459762490292462,0.9378046459781504,1.4715037514649045,0.016459762490292462,-0.062195354021849614
27,645,2024-08-16,1,1,0.9305868648878788,0.0012835584110202358,1,0.0,0.0,0.0012835584110202358,0.9390083730193894,1.4733925124819451,0.0012835584110202358,-0.06099162698061056
27,646,2024-08-19,1,1,0.9137328115868548,0.005135759339910173,1,0.0,0.0,0.005135759339910173,0.9438308940413777,1.480959501839278,0.005135759339910173,-0.056169105958622345
27,647,2024-08-20,1,1,0.8418263895423349,0.0028887826964991703,1,0.0,0.0,0.0028887826964991703,0.9465574163965057,1.4852376720224074,0.0028887826964991703,-0.0534425836034943
27,648,2024-08-21,1,1,0.5283839556096707,0.001667357653657442,1,0.0,0.0,0.001667357653657442,0.9481356661493606,1.4877140944223544,0.001667357653657442,-0.05186433385063938
27,649,2024-08-22,1,1,0.6678296160504124,0.00046955607782672715,1,0.0,0.0,0.00046955607782672715,0.9485808690140054,1.488412659617459,0.00046955607782672715,-0.0514191309859946
27,650,2024-08-23,1,1,0.588829088950163,0.007551387144671073,1,0.0,0.0,0.007551387144671073,0.9557439703939586,1.49965223984126,0.007551387144671073,-0.04425602960604136
27,651,2024-08-26,1,0,0.409337455583097,0.0002858944102370753,0,1.0,0.001,-0.001,0.9547882264235646,1.50008098203393,0.0002858944102370753,-0.045211773576435355
27,652,2024-08-27,1,1,0.5193765934249183,0.0013830024432652799,1,1.0,0.001,0.00038300244326527986,0.9551539126470859,1.5021555976971788,0.0013830024432652799,-0.044846087352914066
27,653,2024-08-28,1,0,0.2696122062093165,0.00397565940632294,0,1.0,0.001,-0.001,0.9541987587344388,1.5081276567289241,0.00397565940632294,-0.04580124126556118
27,654,2024-08-29,1,0,0.1973342835424554,0.003337760073577778,0,0.0,0.0,0.0,0.9541987587344388,1.5131614250074124,0.003337760073577778,-0.04580124126556118
27,655,2024-08-30,1,0,0.2946991562721738,0.001695950113232314,0,0.0,0.0,0.0,0.9541987587344388,1.5157276712974925,0.001695950113232314,-0.04580124126556118
27,656,2024-09-02,1,0,0.3207429411414527,4.550829989491412e-05,0,0.0,0.0,0.0,0.9541987587344388,1.515796649486917,4.550829989491412e-05,-0.04580124126556118
28,657,2024-09-03,0,1,0.8143728931647135,-0.0032100820170585243,1,1.0,0.001,-0.004210082017058524,0.9501815036995914,1.5109308179208816,-0.0032100820170585243,-0.04981849630040858
28,658,2024-09-04,0,1,0.7605633357132677,-0.0021270784221717465,1,0.0,0.0,-0.0021270784221717465,0.9481603931259254,1.5077169495806877,-0.0021270784221717465,-0.05183960687407463
28,659,2024-09-05,0,1,0.8389471391977008,-0.011650350298901935,1,0.0,0.0,-0.011650350298901935,0.9371139924064638,1.490151518966481,-0.011650350298901935,-0.06288600759353624
28,660,2024-09-06,1,1,0.6136466632845365,0.003390048695012693,1,0.0,0.0,0.003390048695012693,0.9402908544734995,1.4952032051787245,0.003390048695012693,-0.05970914552650053
28,661,2024-09-09,1,1,0.7815404322246532,0.0041986500501236534,1,0.0,0.0,0.0041986500501236534,0.9442388067167654,1.5014810401910932,0.0041986500501236534,-0.05576119328323459
28,662,2024-09-10,0,1,0.7563240614324644,-0.004897963449619458,1,0.0,0.0,-0.004897963449619458,0.9396139595537544,1.4941268409359405,-0.004897963449619458,-0.060386040446245626
28,663,2024-09-11,1,1,0.7749063372454603,0.01887963282727112,1,0.0,0.0,0.01887963282727112,0.9573535261095076,1.5223354070901816,0.01887963282727112,-0.042646473890492365
28,664,2024-09-12,0,0,0.4921940658488464,-0.0012761636040355961,0,1.0,0.001,-0.001,0.9563961725833982,1.5203926580505183,-0.0012761636040355961,-0.04360382741660185
28,665,2024-09-13,1,1,0.7085160860473261,0.0010746751326089488,1,1.0,0.001,7.467513260894874e-05,0.9564675915944126,1.5220265862319264,0.0010746751326089488,-0.043532408405587364
28,666,2024-09-16,1,1,0.7487249801016084,0.0013709866056039743,1,0.0,0.0,0.0013709866056039743,0.9577788958511829,1.5241132642950235,0.0013709866056039743,-0.04222110414881708
28,667,2024-09-17,0,1,0.6485197826443594,-0.0016129951842196455,1,0.0,0.0,-0.0016129951842196455,0.9562340031046278,1.5216548769395104,-0.0016129951842196455,-0.043765996895372195
28,668,2024-09-18,1,1,0.7051187342745668,0.0015072376499098983,1,0.0,0.0,0.0015072376499098983,0.9576752749962312,1.5239483724602025,0.0015072376499098983,-0.042324725003768826
28,669,2024-09-19,1,1,0.6428074083286069,0.014760441377741573,1,0.0,0.0,0.014760441377741573,0.9718109847517256,1.546442523074606,0.014760441377741573,-0.02818901524827444
28,670,2024-09-20,1,0,0.22015705962502,0.005742385099666292,0,1.0,0.001,-0.001,0.9708391737669738,1.5553227915766,0.005742385099666292,-0.029160826233026182
28,671,2024-09-23,1,0,0.1577561419619061,5.2030021699067674e-05,0,0.0,0.0,0.0,0.9708391737669738,1.5554037150551947,5.2030021699067674e-05,-0.029160826233026182
28,672,2024-09-24,1,0,0.1670351523176426,0.0024575565157058943,0,0.0,0.0,0.0,0.9708391737669738,1.5592262075896817,0.0024575565157058943,-0.029160826233026182
28,673,2024-09-25,1,0,0.3627419270587027,0.008148714241454025,0,0.0,0.0,0.0,0.9708391737669738,1.5719318963931161,0.008148714241454025,-0.029160826233026182
28,674,2024-09-26,0,0,0.4699909170008825,-0.0014152231703233875,0,0.0,0.0,-0.0,0.9708391737669738,1.5697072619511703,-0.0014152231703233875,-0.029160826233026182
28,675,2024-09-27,0,1,0.6677810903620371,-0.014060900852023384,1,1.0,0.001,-0.015060900852023384,0.9562174612276091,1.5476357637741738,-0.014060900852023384,-0.04378253877239091
28,676,2024-09-30,0,1,0.837468125480467,-0.0005404401234794243,1,0.0,0.0,-0.0005404401234794243,0.95570068294479,1.5467993593108984,-0.0005404401234794243,-0.04429931705520995
28,677,2024-10-01,0,1,0.8855000054021057,-0.021196375260987388,1,0.0,0.0,-0.021196375260987388,0.9354432926319104,1.5140128196374898,-0.021196375260987388,-0.0645567073680896
29,678,2024-10-03,0,1,0.6181122594238179,-0.009326695880144675,1,0.0,0.0,-0.009326695880144675,0.9267186975284114,1.4998920825100905,-0.009326695880144675,-0.0732813024715886
29,679,2024-10-04,0,1,0.6555862544354281,-0.008748875168602677,1,0.0,0.0,-0.008748875168602677,0.9186109513273253,1.4867697139138343,-0.008748875168602677,-0.08138904867267471
29,680,2024-10-07,1,0,0.4640827518677042,0.00876764730346924,0,1.0,0.001,-0.001,0.917692340375998,1.4998051863869106,0.00876764730346924,-0.082307659624002
29,681,2024-10-08,0,1,0.5445799915086477,-0.0012473907279866303,1,1.0,0.001,-0.0022473907279866303,0.9156299271190926,1.4979343433036254,-0.0012473907279866303,-0.08437007288090737
29,682,2024-10-09,1,1,0.820706321144555,0.0006604768849507447,1,0.0,0.0,0.0006604768849507447,0.9162346795211239,1.4989236943125512,0.0006604768849507447,-0.08376532047887608
29,683,2024-10-10,0,1,0.8833044898501702,-0.0013680536120755926,1,0.0,0.0,-0.0013680536120755926,0.9149812213582961,1.4968730863383213,-0.0013680536120755926,-0.08501877864170393
29,684,2024-10-11,1,1,0.8475797510664956,0.006557345754428789,1,0.0,0.0,0.006557345754428789,0.9209810695855519,1.5066886007159406,0.006557345754428789,-0.07901893041444807
29,685,2024-10-14,0,1,0.8603475048625873,-0.0028096049048969007,1,0.0,0.0,-0.0028096049048969007,0.9183934766551272,1.5024554010332167,-0.0028096049048969007,-0.08160652334487284
29,686,2024-10-15,0,1,0.9189797993765548,-0.0034340754096676696,1,0.0,0.0,-0.0034340754096676696,0.9152396442005466,1.4972958558864062,-0.0034340754096676696,-0.0847603557994534
29,687,2024-10-16,0,1,0.914665288208829,-0.008868227322834543,1,0.0,0.0,-0.008868227322834543,0.9071230909809059,1.4840174958668675,-0.008868227322834543,-0.09287690901909407
29,688,2024-10-17,1,1,0.9648506674883052,0.004210173941240125,1,0.0,0.0,0.004210173941240125,0.910942236980051,1.4902654676563105,0.004210173941240125,-0.08905776301994905
29,689,2024-10-18,0,1,0.9753400097507052,-0.00293518237799828,1,0.0,0.0,-0.00293518237799828,0.9082684553786927,1.4858912667171063,-0.00293518237799828,-0.09173154462130728
29,690,2024-10-21,0,1,0.984531447321952,-0.012469180337869368,1,0.0,0.0,-0.012469180337869368,0.8969430922133778,1.4673634205499455,-0.012469180337869368,-0.10305690778662224
